Application_ID,Plot_Area,Zone_Type,FSI_Allowed,FSI_Used,Floors,Building_Height,Front_Setback,Rear_Setback,Side_Setback,Parking_Spaces_Required,Parking_Spaces_Provided,Road_Width,Fire_NOC,Env_NOC,Traffic_NOC,Green_Area_Percentage,Zone_Compliance,Approval_Status,Rejection_Reasons
APP005473,1562,Residential,1.2,1.11,20,21.91,7.06,6.05,4.29,21,22,21.77,1,1,1,5.13,1,1,None
APP005474,444,Residential,1.5,1.19,6,12.43,7.36,5.86,4.88,17,21,6.62,1,1,1,21.31,0,0,ZoningViolation
APP005475,144,Residential,1.0,0.87,2,50.47,6.36,5.21,5.43,44,50,27.24,0,1,1,39.17,1,0,MissingNOC
APP005476,2168,Residential,1.5,1.45,9,12.92,2.37,2.55,1.61,30,37,18.01,1,1,1,10.12,1,0,SetbackDeficit
APP005477,1614,Commercial,2.0,1.78,18,23.61,5.1,4.26,3.61,28,36,19.29,1,1,1,12.53,1,1,None
APP005478,2698,Residential,1.5,1.64,4,5.41,7.94,6.51,4.63,2,5,17.11,1,1,1,9.45,1,0,FSIExceeded
APP005479,1101,Industrial,1.5,1.27,1,29.0,3.2,4.81,3.63,14,17,16.67,1,1,1,34.66,1,1,None
APP005480,1133,Residential,2.2,1.83,1,24.51,4.76,3.26,4.48,41,50,10.48,1,1,1,19.01,0,0,ZoningViolation
APP005481,2140,Residential,1.5,1.18,20,44.55,5.91,4.48,5.96,33,41,18.11,1,1,1,32.94,1,1,None
APP005482,373,Residential,1.5,1.19,17,44.34,6.14,3.67,5.48,4,11,16.11,1,1,1,34.0,1,1,None
APP005483,2747,Residential,3.0,2.32,19,7.12,4.32,5.05,4.23,15,21,17.23,1,1,1,29.96,1,1,None
APP005484,1879,Residential,1.2,0.97,3,11.37,7.31,6.84,5.06,29,32,6.33,1,1,0,10.44,1,0,MissingNOC
APP005485,4576,Mixed-use,1.0,0.92,17,54.75,3.75,5.37,5.04,47,47,9.14,1,1,1,1.41,1,1,None
APP005486,578,Commercial,2.8,2.48,3,48.55,7.68,6.15,4.81,27,28,24.32,1,1,1,5.73,1,1,None
APP005487,615,Residential,1.5,1.47,4,26.42,4.67,3.35,5.64,22,29,16.06,1,1,1,27.88,1,1,None
APP005488,4386,Residential,2.5,2.33,13,14.15,3.77,5.27,5.37,47,55,23.83,1,1,1,29.62,1,1,None
APP005489,1291,Commercial,1.2,1.19,15,19.34,4.93,5.62,5.29,12,14,10.11,1,0,1,30.66,1,0,MissingNOC
APP005490,2768,Commercial,2.8,1.97,12,41.19,3.67,6.23,4.95,28,28,22.76,1,1,1,9.76,1,1,None
APP005491,1511,Residential,3.0,2.25,3,57.0,7.58,4.55,5.28,45,41,12.94,1,1,1,6.12,1,0,ParkingDeficit
APP005492,3380,Commercial,2.8,2.01,8,38.87,1.55,1.68,2.18,2,1,22.92,1,1,1,36.92,1,0,"SetbackDeficit, ParkingDeficit"
APP005493,371,Industrial,2.8,3.01,1,6.45,5.41,3.59,4.66,34,44,8.08,1,0,1,26.57,1,0,"FSIExceeded, MissingNOC"
APP005494,242,Commercial,2.8,3.12,18,40.79,6.03,3.92,3.82,47,45,14.01,1,1,1,29.68,1,0,"FSIExceeded, ParkingDeficit"
APP005495,3432,Industrial,2.5,2.82,13,56.96,6.31,6.4,4.98,19,22,8.86,0,1,1,3.76,1,0,"FSIExceeded, MissingNOC"
APP005496,887,Industrial,1.2,1.08,7,24.73,5.27,3.18,5.14,3,11,21.11,1,1,1,16.5,1,1,None
APP005497,1781,Mixed-use,2.8,2.39,13,56.35,5.45,4.84,4.84,5,10,15.42,1,1,1,2.53,1,1,None
APP005498,722,Residential,2.0,1.47,17,41.88,2.67,2.79,2.98,5,3,7.78,1,0,1,26.31,1,0,"SetbackDeficit, ParkingDeficit, MissingNOC"
APP005499,3941,Commercial,2.2,1.76,13,15.44,4.77,4.78,5.4,18,28,18.63,1,1,1,19.57,1,1,None
APP005500,3776,Commercial,1.8,1.69,13,12.99,6.7,6.06,5.52,49,54,6.6,1,1,1,18.06,1,1,None
APP005501,2672,Commercial,1.0,0.97,11,14.7,7.4,3.4,3.99,17,14,25.64,1,1,1,36.12,1,0,ParkingDeficit
APP005502,3360,Mixed-use,2.0,1.45,14,43.46,6.41,6.07,4.32,10,6,28.52,1,1,1,29.6,1,0,ParkingDeficit
APP005503,4812,Residential,1.5,1.32,10,37.42,2.03,2.46,2.28,27,33,25.44,1,0,1,38.57,1,0,"SetbackDeficit, MissingNOC"
APP005504,166,Residential,3.0,3.88,8,30.05,6.38,5.96,4.55,11,8,28.84,1,1,1,1.85,1,0,"FSIExceeded, ParkingDeficit"
APP005505,4386,Residential,1.8,1.3,6,19.48,4.4,3.18,4.1,8,10,27.53,1,1,1,24.63,1,1,None
APP005506,4716,Residential,1.2,1.04,19,54.9,4.05,6.89,3.93,10,14,27.48,1,1,1,25.21,1,1,None
APP005507,1240,Residential,1.8,1.28,19,16.76,5.42,3.21,5.76,49,50,11.89,1,1,1,1.06,1,1,None
APP005508,2414,Commercial,1.5,1.46,12,20.6,3.76,3.91,4.94,28,31,11.55,1,1,1,31.48,1,1,None
APP005509,2632,Residential,1.5,1.44,7,8.02,3.25,4.6,5.97,33,34,25.43,1,1,1,6.14,1,1,None
APP005510,3680,Commercial,2.0,1.68,18,20.14,6.14,4.57,5.8,24,33,17.79,1,1,1,28.05,1,1,None
APP005511,1287,Commercial,1.0,0.98,20,55.76,3.37,3.15,4.92,28,33,28.62,1,1,1,1.51,1,1,None
APP005512,4571,Residential,2.0,1.82,18,15.32,2.17,2.17,1.58,26,26,27.53,1,0,1,24.55,0,0,"SetbackDeficit, MissingNOC, ZoningViolation"
APP005513,4848,Residential,2.8,3.04,3,16.22,1.85,2.95,2.7,30,33,27.44,1,0,1,20.83,1,0,"FSIExceeded, SetbackDeficit, MissingNOC"
APP005514,3439,Commercial,3.0,3.32,9,38.0,4.79,5.05,3.79,25,21,13.83,1,1,1,19.33,1,0,"FSIExceeded, ParkingDeficit"
APP005515,648,Commercial,1.0,0.73,6,36.18,2.36,1.94,2.86,17,22,9.19,1,1,1,14.67,1,0,SetbackDeficit
APP005516,4187,Industrial,1.2,1.55,1,14.68,2.72,2.13,2.78,17,22,22.27,1,1,1,16.81,1,0,"FSIExceeded, SetbackDeficit"
APP005517,172,Industrial,1.2,1.54,10,13.48,2.71,1.6,1.82,29,38,16.57,1,1,1,19.08,1,0,"FSIExceeded, SetbackDeficit"
APP005518,298,Mixed-use,2.2,1.93,8,11.43,4.6,3.87,4.5,21,24,28.41,1,1,1,11.91,1,1,None
APP005519,3301,Commercial,1.0,1.0,17,52.36,7.34,4.42,5.83,20,22,26.49,1,1,1,37.41,1,1,None
APP005520,1881,Mixed-use,1.0,0.89,3,40.99,6.53,3.64,5.73,11,16,28.29,1,1,1,38.6,1,1,None
APP005521,671,Industrial,1.2,0.99,3,57.44,6.31,3.93,4.53,27,27,19.63,1,1,1,12.0,1,1,None
APP005522,890,Industrial,1.8,1.63,3,14.12,2.65,1.81,1.56,3,9,18.63,1,1,1,31.15,1,0,SetbackDeficit
APP005523,1738,Residential,1.2,0.92,7,30.33,3.44,5.24,5.77,4,8,26.33,1,1,1,30.06,1,1,None
APP005524,1931,Mixed-use,1.8,1.43,11,45.87,6.21,6.98,3.68,40,40,18.29,0,1,1,35.02,1,0,MissingNOC
APP005525,1955,Residential,1.5,1.06,18,16.75,3.45,6.42,5.21,3,5,27.6,0,1,1,0.15,1,0,MissingNOC
APP005526,1274,Commercial,1.5,1.18,5,42.66,4.73,5.96,4.61,26,35,6.83,1,1,1,13.52,1,1,None
APP005527,3840,Residential,3.0,2.26,2,31.06,6.99,3.1,4.4,46,49,14.61,1,1,1,5.8,1,1,None
APP005528,3377,Residential,2.8,3.51,14,28.7,4.46,4.54,4.41,5,11,26.04,1,1,1,15.63,1,0,FSIExceeded
APP005529,278,Residential,3.0,2.98,1,40.47,3.88,3.49,5.23,16,16,11.04,1,1,1,23.03,1,1,None
APP005530,2344,Residential,1.0,0.81,4,30.72,5.72,5.6,5.76,19,20,15.58,1,1,1,36.35,1,1,None
APP005531,4186,Residential,2.0,1.68,14,50.1,6.7,6.69,4.83,8,8,6.24,1,1,1,33.58,1,1,None
APP005532,834,Industrial,1.8,2.16,15,56.18,5.21,4.35,5.84,28,23,13.24,1,1,1,19.96,1,0,"FSIExceeded, ParkingDeficit"
APP005533,898,Residential,3.0,2.86,20,37.39,1.61,2.49,2.1,19,29,13.65,1,1,1,0.94,1,0,SetbackDeficit
APP005534,887,Residential,1.5,1.36,20,21.53,6.23,6.77,5.67,8,11,23.58,1,1,1,12.04,1,1,None
APP005535,2895,Residential,2.0,1.78,17,47.75,6.94,4.2,3.82,30,33,22.26,1,1,1,4.26,1,1,None
APP005536,4404,Commercial,2.8,2.98,3,14.38,6.5,3.23,4.77,42,38,16.68,1,1,1,26.03,1,0,"FSIExceeded, ParkingDeficit"
APP005537,4688,Residential,2.0,1.88,4,10.22,4.02,4.95,4.35,45,49,23.48,1,1,1,27.82,1,1,None
APP005538,3184,Residential,3.0,2.95,18,33.53,7.98,5.37,5.16,34,41,16.28,0,1,1,25.95,1,0,MissingNOC
APP005539,3018,Residential,1.2,1.18,1,40.57,5.03,5.66,5.99,3,7,16.43,0,1,1,10.99,1,0,MissingNOC
APP005540,831,Commercial,2.2,1.93,5,50.92,2.65,1.54,1.73,19,25,21.49,1,1,1,36.78,1,0,SetbackDeficit
APP005541,1229,Residential,2.0,1.59,18,57.54,2.45,2.94,2.62,47,52,23.35,1,1,1,23.54,1,0,SetbackDeficit
APP005542,3546,Residential,3.0,2.12,13,53.03,6.23,4.54,5.46,24,26,26.33,1,1,0,23.89,1,0,MissingNOC
APP005543,1705,Residential,2.5,1.95,14,59.38,7.45,4.66,4.36,7,11,24.03,1,0,1,32.62,1,0,MissingNOC
APP005544,3878,Mixed-use,2.8,3.42,20,31.16,6.73,6.96,4.24,44,40,22.09,1,1,1,2.77,1,0,"FSIExceeded, ParkingDeficit"
APP005545,2845,Residential,2.5,2.14,3,22.41,1.5,2.99,2.61,26,32,19.48,1,1,0,8.38,1,0,"SetbackDeficit, MissingNOC"
APP005546,3270,Commercial,2.0,1.93,6,30.28,1.91,2.71,2.87,20,28,13.39,1,1,1,23.58,1,0,SetbackDeficit
APP005547,4789,Residential,2.0,2.36,11,40.43,7.25,3.51,5.04,9,14,12.27,1,1,1,24.42,1,0,FSIExceeded
APP005548,3033,Residential,1.8,1.4,9,32.9,1.9,2.38,1.56,38,44,26.24,1,1,1,18.67,1,0,SetbackDeficit
APP005549,1315,Residential,1.2,0.97,20,39.88,1.81,2.15,2.13,27,23,23.22,1,1,1,31.2,0,0,"SetbackDeficit, ParkingDeficit, ZoningViolation"
APP005550,424,Residential,3.0,2.28,19,53.77,5.1,4.43,5.22,30,26,21.97,1,1,1,13.82,1,0,ParkingDeficit
APP005551,1950,Residential,1.5,1.55,7,14.12,7.32,5.46,3.98,29,27,12.21,1,1,1,0.45,0,0,"FSIExceeded, ParkingDeficit, ZoningViolation"
APP005552,1590,Residential,1.5,1.33,10,11.61,4.38,4.61,3.82,8,16,29.28,0,1,1,13.6,1,0,MissingNOC
APP005553,993,Residential,1.5,1.44,7,32.42,3.82,3.98,5.58,37,40,7.95,1,1,1,38.64,1,1,None
APP005554,1490,Commercial,2.8,2.76,5,59.0,4.52,4.58,4.08,16,16,26.12,0,1,1,31.16,1,0,MissingNOC
APP005555,3489,Mixed-use,2.2,2.39,4,8.25,1.71,2.71,2.71,34,43,11.06,1,1,1,12.73,0,0,"FSIExceeded, SetbackDeficit, ZoningViolation"
APP005556,4339,Residential,1.0,0.99,17,59.26,4.92,4.96,3.38,6,6,15.41,1,1,0,8.9,1,0,MissingNOC
APP005557,4579,Commercial,1.5,1.26,5,58.22,5.84,6.13,4.07,30,39,16.27,1,1,0,32.41,0,0,"MissingNOC, ZoningViolation"
APP005558,2363,Mixed-use,1.8,1.59,17,21.09,2.07,2.41,2.0,18,19,21.9,1,1,1,8.0,1,0,SetbackDeficit
APP005559,3532,Industrial,1.2,1.13,17,54.01,3.79,3.73,5.06,46,47,19.12,0,1,1,23.21,1,0,MissingNOC
APP005560,2471,Residential,2.2,1.78,17,5.43,7.4,6.25,3.9,28,28,10.47,1,1,1,20.32,1,1,None
APP005561,3186,Commercial,1.0,1.04,1,29.97,4.08,6.43,5.38,18,19,6.72,1,0,0,16.91,1,0,"FSIExceeded, MissingNOC"
APP005562,4412,Residential,1.0,0.76,2,27.12,4.62,6.89,5.23,5,5,23.21,1,0,1,17.04,1,0,MissingNOC
APP005563,1615,Residential,2.8,2.58,19,54.65,3.32,5.89,3.62,13,12,18.12,0,1,1,28.09,1,0,"ParkingDeficit, MissingNOC"
APP005564,3017,Residential,1.8,1.39,9,30.98,2.94,2.66,2.88,24,30,14.68,1,1,1,4.11,1,0,SetbackDeficit
APP005565,2452,Residential,1.0,1.12,20,27.99,5.75,4.92,3.54,12,17,12.83,1,1,1,15.81,1,0,FSIExceeded
APP005566,1267,Residential,2.5,2.5,15,40.18,1.84,1.5,2.2,37,42,25.75,1,1,1,38.74,1,0,SetbackDeficit
APP005567,210,Residential,3.0,2.6,19,25.67,4.17,4.01,4.08,13,23,25.09,1,1,1,31.13,1,1,None
APP005568,4427,Commercial,2.5,2.31,5,34.51,6.69,3.33,5.06,10,20,25.83,1,1,1,0.84,1,1,None
APP005569,3755,Residential,1.0,0.99,13,57.56,7.15,3.6,3.28,25,30,11.26,1,1,1,17.88,1,1,None
APP005570,3893,Residential,1.0,1.19,4,16.14,6.91,4.83,4.55,19,22,26.45,1,1,1,4.69,1,0,FSIExceeded
APP005571,1855,Residential,1.0,0.99,13,30.24,4.58,3.25,5.62,28,30,29.65,1,1,1,19.39,1,1,None
APP005572,1677,Residential,2.8,2.08,6,5.85,3.07,4.29,3.73,10,19,20.38,1,1,1,4.14,1,1,None
APP005573,1396,Commercial,2.5,2.43,12,51.32,5.18,3.38,3.58,34,37,7.13,1,1,1,15.57,1,1,None
APP005574,3874,Mixed-use,1.5,1.45,9,10.06,7.02,5.01,3.18,7,10,22.85,1,1,0,21.8,1,0,MissingNOC
APP005575,2320,Residential,1.5,1.44,15,10.21,5.68,6.86,3.26,34,44,18.91,1,1,1,14.69,1,1,None
APP005576,1072,Residential,1.5,1.1,15,53.56,3.42,3.37,3.19,41,50,23.09,1,1,1,23.14,1,1,None
APP005577,1130,Industrial,1.2,1.17,17,27.51,5.41,4.65,4.89,7,8,10.52,1,1,1,39.4,1,1,None
APP005578,2693,Residential,1.8,1.35,5,42.8,1.52,2.69,1.62,5,7,20.54,1,1,1,9.83,1,0,SetbackDeficit
APP005579,4092,Industrial,2.5,2.06,5,52.18,3.23,5.69,4.89,4,14,18.94,1,1,1,22.58,1,1,None
APP005580,4713,Residential,3.0,2.54,5,25.6,4.51,4.32,4.36,14,14,20.46,1,1,1,18.85,1,1,None
APP005581,1013,Residential,1.5,1.36,14,19.39,6.21,5.61,3.01,27,33,23.47,1,1,0,32.37,1,0,MissingNOC
APP005582,2281,Residential,2.5,1.76,2,14.32,2.72,2.48,1.86,35,43,19.06,1,1,1,12.6,1,0,SetbackDeficit
APP005583,3297,Residential,1.8,1.31,9,38.39,3.36,6.77,3.54,14,9,13.72,1,0,1,25.52,1,0,"ParkingDeficit, MissingNOC"
APP005584,1562,Residential,1.0,0.88,14,18.87,3.06,3.13,3.55,48,45,13.42,0,1,1,27.72,1,0,"ParkingDeficit, MissingNOC"
APP005585,2478,Industrial,2.0,2.1,15,39.89,7.79,4.73,4.01,9,16,22.68,1,1,1,39.03,1,0,FSIExceeded
APP005586,3554,Commercial,2.8,2.79,4,22.44,7.71,6.64,3.06,13,22,21.93,1,1,1,6.05,1,1,None
APP005587,3653,Commercial,1.5,1.11,6,24.13,7.15,3.67,5.22,9,19,16.13,1,1,1,39.93,1,1,None
APP005588,1407,Commercial,1.8,1.46,14,18.7,6.94,3.11,4.23,20,26,14.48,1,1,1,28.85,1,1,None
APP005589,1289,Residential,1.5,1.22,5,28.02,4.58,4.02,5.22,42,52,20.88,1,1,1,18.25,1,1,None
APP005590,787,Commercial,2.8,2.1,11,13.92,3.1,6.93,4.21,11,15,13.49,1,1,0,10.54,1,0,MissingNOC
APP005591,4761,Residential,2.8,2.68,14,22.58,1.81,2.6,1.71,33,35,29.12,1,1,1,25.15,1,0,SetbackDeficit
APP005592,1307,Commercial,1.8,1.65,7,47.78,3.68,3.15,5.97,22,21,20.32,0,1,1,5.67,1,0,"ParkingDeficit, MissingNOC"
APP005593,1994,Residential,1.2,1.45,14,16.86,7.89,3.52,4.99,24,32,20.21,0,1,1,37.87,1,0,"FSIExceeded, MissingNOC"
APP005594,1911,Commercial,1.5,1.4,13,57.09,4.89,5.62,3.29,28,37,9.27,1,1,1,7.38,1,1,None
APP005595,3283,Industrial,1.5,1.5,18,32.11,6.07,3.19,3.23,26,34,20.63,0,1,0,30.97,0,0,"MissingNOC, ZoningViolation"
APP005596,3897,Residential,1.8,1.57,2,10.88,4.28,4.23,3.67,8,10,13.08,1,1,1,13.81,1,1,None
APP005597,1744,Residential,1.2,1.13,9,56.87,4.14,3.7,3.54,43,49,16.84,0,1,1,8.63,1,0,MissingNOC
APP005598,4068,Residential,1.2,0.87,11,30.12,7.86,6.19,3.47,36,45,18.92,1,1,1,32.35,1,1,None
APP005599,2816,Residential,1.5,1.75,20,35.63,4.27,6.33,4.24,3,3,17.47,1,1,1,35.51,1,0,FSIExceeded
APP005600,290,Commercial,1.0,0.88,11,15.19,3.63,4.22,4.5,29,33,25.43,0,1,1,0.22,1,0,MissingNOC
APP005601,1435,Mixed-use,2.8,2.41,6,23.33,7.02,5.44,4.28,8,12,8.39,1,1,1,38.97,1,1,None
APP005602,4903,Residential,2.2,1.73,1,43.7,4.32,5.05,4.29,43,39,10.02,1,1,1,16.88,1,0,ParkingDeficit
APP005603,3206,Residential,1.5,1.42,5,11.82,6.73,5.92,4.75,41,50,9.77,1,1,1,3.84,1,1,None
APP005604,478,Commercial,1.0,0.76,14,36.38,5.19,4.82,5.01,13,15,25.6,1,1,1,18.13,1,1,None
APP005605,4582,Residential,1.5,1.27,16,43.14,7.33,3.97,4.99,18,20,8.84,0,1,1,4.74,1,0,MissingNOC
APP005606,3929,Residential,1.0,0.83,9,5.1,6.13,3.71,4.42,23,24,29.31,0,1,1,10.35,0,0,"MissingNOC, ZoningViolation"
APP005607,715,Mixed-use,1.5,1.34,19,51.07,5.02,6.1,4.0,10,6,29.26,1,0,1,22.3,1,0,"ParkingDeficit, MissingNOC"
APP005608,2430,Commercial,1.8,1.8,20,8.1,4.92,6.84,4.11,4,9,29.8,1,1,1,14.37,1,1,None
APP005609,1854,Residential,2.2,1.96,8,18.58,7.24,4.07,5.29,23,25,29.51,1,1,1,9.11,1,1,None
APP005610,563,Residential,2.5,2.61,8,57.99,3.79,6.15,5.62,37,46,9.58,1,1,1,7.86,1,0,FSIExceeded
APP005611,1066,Commercial,2.5,1.91,16,9.46,6.1,4.67,3.9,40,50,21.78,1,1,1,25.46,1,1,None
APP005612,4367,Commercial,3.0,2.22,18,50.43,6.91,4.48,3.75,19,26,15.59,1,0,1,36.39,1,0,MissingNOC
APP005613,3258,Industrial,2.8,2.32,8,40.86,6.49,3.64,5.63,18,25,23.56,1,1,1,2.26,1,1,None
APP005614,3724,Residential,1.8,1.73,9,37.91,7.74,6.7,4.18,28,23,15.74,1,1,0,9.77,1,0,"ParkingDeficit, MissingNOC"
APP005615,789,Mixed-use,2.2,1.8,5,36.99,6.33,4.35,4.68,36,45,15.2,1,1,1,26.62,1,1,None
APP005616,2722,Commercial,1.0,0.75,2,14.16,6.5,4.63,5.29,33,41,27.69,0,1,1,39.49,1,0,MissingNOC
APP005617,2312,Commercial,2.8,2.21,14,41.79,2.36,2.82,2.61,4,4,17.87,1,1,1,27.25,1,0,SetbackDeficit
APP005618,482,Commercial,2.2,2.82,18,57.34,4.01,6.64,5.26,14,16,23.75,1,1,0,2.1,1,0,"FSIExceeded, MissingNOC"
APP005619,2356,Residential,1.2,1.18,13,9.24,7.62,3.6,3.31,18,21,21.6,1,1,1,7.15,1,1,None
APP005620,3910,Mixed-use,2.8,2.36,12,23.28,3.78,4.83,4.93,19,24,21.79,1,1,1,13.91,1,1,None
APP005621,3603,Residential,1.8,1.41,15,30.97,2.92,2.61,2.32,18,19,14.38,1,1,1,6.3,1,0,SetbackDeficit
APP005622,1512,Residential,3.0,2.73,15,17.78,4.36,6.76,3.86,49,53,12.06,1,1,1,7.29,1,1,None
APP005623,1683,Industrial,1.8,1.43,1,45.75,5.5,4.72,5.01,17,21,27.25,1,1,1,10.95,1,1,None
APP005624,471,Commercial,1.0,0.72,7,42.87,6.92,4.57,4.62,23,18,6.59,1,1,1,14.91,1,0,ParkingDeficit
APP005625,710,Industrial,2.5,2.19,13,11.48,5.35,5.56,4.85,26,29,10.15,1,1,0,15.67,1,0,MissingNOC
APP005626,215,Residential,2.0,1.42,18,36.32,6.79,6.15,3.23,2,3,9.19,1,1,1,19.98,1,1,None
APP005627,546,Residential,2.0,1.51,1,25.29,7.3,5.7,4.5,28,26,28.79,1,1,0,37.13,1,0,"ParkingDeficit, MissingNOC"
APP005628,1491,Mixed-use,1.8,1.36,11,17.56,7.48,5.06,3.59,15,25,6.12,1,1,1,39.73,1,1,None
APP005629,3424,Residential,2.2,1.62,13,51.66,3.15,3.09,5.42,29,30,6.19,1,1,1,0.79,1,1,None
APP005630,1440,Industrial,1.0,0.78,20,8.01,4.9,4.89,3.5,48,55,11.44,1,1,1,19.75,0,0,ZoningViolation
APP005631,4610,Residential,1.5,1.15,9,30.71,3.02,3.38,4.61,37,46,12.7,1,1,1,30.08,0,0,ZoningViolation
APP005632,3039,Industrial,2.5,1.84,16,31.14,5.41,5.22,5.13,44,50,19.44,1,1,1,2.93,1,1,None
APP005633,3799,Residential,2.8,3.12,11,36.36,3.7,5.93,4.72,33,37,29.07,1,1,1,37.65,1,0,FSIExceeded
APP005634,1173,Commercial,3.0,3.68,3,15.87,7.9,6.92,4.19,30,30,17.16,1,1,1,37.51,1,0,FSIExceeded
APP005635,4913,Industrial,1.0,0.88,17,52.92,6.84,6.13,4.33,18,20,12.93,1,1,1,8.34,1,1,None
APP005636,3669,Residential,1.8,1.76,2,58.09,6.21,6.35,5.25,29,37,25.61,1,1,1,31.43,1,1,None
APP005637,3250,Commercial,1.2,0.89,9,35.19,2.44,2.08,2.55,42,40,15.26,1,1,1,23.26,1,0,"SetbackDeficit, ParkingDeficit"
APP005638,1705,Industrial,1.2,0.88,9,19.09,5.03,6.67,3.57,22,26,9.4,1,1,1,1.36,1,1,None
APP005639,4757,Commercial,1.0,0.84,16,53.23,3.69,6.72,5.58,25,33,25.07,1,1,0,11.89,1,0,MissingNOC
APP005640,2394,Mixed-use,2.0,2.26,1,59.35,7.5,3.05,4.19,47,52,6.06,1,1,1,10.54,1,0,FSIExceeded
APP005641,3762,Residential,1.2,1.1,17,45.8,5.53,5.66,5.98,36,46,10.92,1,1,1,35.19,1,1,None
APP005642,4582,Residential,1.8,1.49,10,23.35,6.21,5.81,4.15,21,21,21.24,1,1,1,35.9,0,0,ZoningViolation
APP005643,4897,Residential,3.0,2.12,20,17.98,5.3,5.48,4.35,23,24,8.46,1,1,1,1.38,1,1,None
APP005644,1083,Residential,1.5,1.42,5,13.61,5.06,6.56,3.67,5,7,12.14,1,1,1,29.66,1,1,None
APP005645,451,Residential,2.8,2.06,8,17.92,6.0,3.13,5.87,17,21,15.44,1,1,1,4.79,1,1,None
APP005646,1824,Commercial,2.2,1.73,13,17.5,4.75,6.09,3.08,22,25,15.51,0,1,0,31.64,1,0,MissingNOC
APP005647,2051,Residential,2.0,2.11,5,58.21,6.59,5.27,3.82,45,49,29.35,1,1,1,33.82,1,0,FSIExceeded
APP005648,1379,Residential,1.2,1.05,4,40.38,6.81,3.33,3.68,22,23,22.21,1,1,1,2.37,1,1,None
APP005649,2007,Residential,1.5,1.1,8,14.18,4.36,4.9,5.0,41,41,6.89,1,1,1,13.05,1,1,None
APP005650,4948,Industrial,2.8,2.4,7,31.84,6.28,3.82,5.06,42,52,11.31,1,1,1,15.19,1,1,None
APP005651,1124,Commercial,3.0,2.98,5,15.15,3.5,3.18,4.69,12,12,20.79,1,0,1,38.21,1,0,MissingNOC
APP005652,645,Residential,2.5,1.99,10,38.33,4.33,5.91,5.87,38,40,23.12,1,1,1,14.84,1,1,None
APP005653,4274,Industrial,1.0,0.74,17,23.78,2.24,1.82,1.61,45,40,15.13,0,1,1,10.24,1,0,"SetbackDeficit, ParkingDeficit, MissingNOC"
APP005654,2481,Residential,2.2,2.19,6,15.76,5.72,3.41,3.03,23,25,26.56,1,1,1,24.79,1,1,None
APP005655,988,Mixed-use,2.5,2.89,10,18.35,6.27,5.36,4.97,21,30,28.64,1,1,1,6.36,1,0,FSIExceeded
APP005656,1205,Commercial,2.2,1.85,16,42.13,3.24,4.25,5.7,3,0,20.74,1,1,0,25.0,1,0,"ParkingDeficit, MissingNOC"
APP005657,2649,Residential,1.2,0.84,10,27.44,7.56,3.6,4.69,44,41,19.5,1,1,1,18.34,1,0,ParkingDeficit
APP005658,2090,Commercial,3.0,2.91,4,33.22,2.77,2.88,2.1,12,20,24.02,1,1,1,29.26,1,0,SetbackDeficit
APP005659,4098,Commercial,1.5,1.07,2,50.17,3.16,6.86,5.63,22,26,24.77,1,1,1,23.15,1,1,None
APP005660,3875,Residential,2.2,2.44,1,41.05,4.23,3.58,5.86,34,44,11.17,1,1,1,7.06,1,0,FSIExceeded
APP005661,2912,Industrial,2.2,1.54,3,30.43,4.29,6.58,5.8,18,27,17.61,1,1,1,37.5,1,1,None
APP005662,1020,Residential,2.8,2.46,13,57.47,4.31,3.62,3.18,37,40,16.74,1,1,0,17.95,1,0,MissingNOC
APP005663,4745,Residential,1.8,1.37,12,16.8,3.37,3.25,4.43,15,16,28.6,1,1,1,29.78,1,1,None
APP005664,2161,Residential,2.2,1.71,1,20.89,1.64,2.75,2.88,38,41,8.68,1,1,1,21.28,1,0,SetbackDeficit
APP005665,4587,Residential,1.0,0.76,10,55.13,7.6,4.53,3.24,32,34,28.64,1,1,0,34.61,1,0,MissingNOC
APP005666,3739,Residential,3.0,2.54,6,51.93,3.49,5.81,3.26,5,7,19.74,1,1,0,13.48,1,0,MissingNOC
APP005667,3265,Mixed-use,3.0,2.22,9,12.15,4.02,3.54,5.12,7,11,12.91,1,1,0,25.55,1,0,MissingNOC
APP005668,4535,Residential,2.5,2.94,1,56.15,4.55,6.39,3.05,22,22,26.86,1,1,1,3.18,1,0,FSIExceeded
APP005669,2744,Residential,1.0,0.73,12,5.56,7.53,5.68,3.01,14,15,7.21,1,1,1,3.11,1,1,None
APP005670,4952,Residential,1.5,1.35,5,50.23,2.28,2.7,1.63,39,35,13.65,1,1,0,33.74,1,0,"SetbackDeficit, ParkingDeficit, MissingNOC"
APP005671,1145,Industrial,2.0,1.69,1,20.33,3.66,5.13,5.55,16,23,24.06,1,1,1,32.74,1,1,None
APP005672,3656,Mixed-use,1.8,1.69,2,15.38,3.68,4.94,5.09,6,6,25.86,1,1,1,14.37,1,1,None
APP005673,2781,Commercial,2.0,2.5,14,29.68,6.04,6.88,4.43,39,38,10.02,1,1,1,27.04,1,0,"FSIExceeded, ParkingDeficit"
APP005674,3299,Mixed-use,2.5,2.34,2,54.34,5.45,4.18,4.29,25,20,28.6,1,1,1,33.16,1,0,ParkingDeficit
APP005675,1038,Commercial,3.0,3.81,5,48.22,4.19,6.15,3.24,19,25,7.29,0,1,1,5.75,1,0,"FSIExceeded, MissingNOC"
